F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,Target
3.64,19.76,-21.46,Europe,-317.91,521.55,74.99,-46.99,1,1,8.44,Very low,-17732.17,-17.46,-43.47,2250.76,459.4805585
3.58,1.56,-107.36,Europe,-90.21,551.61,0.48,-62.57,5,0,15.36,Medium,-15054.17,-14.1,-59.25,1721.48,1065.454584
24.84,2.16,-175.54,UK,-454.92,524.82,0.15,-131.23,10,4,13.46,Medium,-14004.54,-13.08,-25.05,1460.7,522.7525467
7.54,8,-197.5,USA,-221.25,461.19,2.76,228.08,4,2,-0.3,High,-11442.84,-17.76,-35.28,939.06,994.5298474
4.66,6.94,-197.46,Rest,-102.84,576.03,0.2,-340.21,5,3,-5.08,Very low,-21346,-15.87,-29.52,1943.84,232.9501013
7.5,15.78,-175.44,Europe,-324.81,443.4,47.1,-374.74,5,3,5.56,High,-17647.58,-19.62,-37.5,1900.66,3172.404479
8.06,11.1,-162.02,USA,-272.52,103.56,0.06,186.24,4,4,6.12,Very low,-15979.67,-8.25,-51.99,1441.46,773.2674132
8.54,6.72,-143.7,Europe,-179.1,433.26,0.77,604.11,3,5,-6.38,Very high,-20603.48,-10.38,-28.47,1818.48,196.9258824
5.92,14,-201.68,Europe,-216.54,605.82,40.18,179.91,3,1,10.68,Low,-15981.45,-29.73,-43.59,1094.88,1687.614451
7.42,1.68,-199.92,UK,-56.52,466.53,0.18,189.72,6,2,2.28,Low,-22324.63,-11.91,-39.93,1743.12,2891.771839
22.66,2.54,-225.06,UK,-205.65,381.39,0.02,356.46,6,2,7.38,Medium,-10186.12,-19.92,-38.58,1532.42,745.6964628
9.5,5.18,-183.28,UK,-130.77,594.99,0.18,247.07,3,3,6.84,Very high,-13867.82,-6.3,-40.11,411.06,1614.475105
11.38,2.22,-197.76,USA,-284.01,257.46,7.28,-28.65,2,3,4.66,Very high,-16744.79,-15,-44.01,906.2,2322.742367
16.34,16.62,-259.78,Europe,-152.46,486.96,26.1,166.44,4,3,-3.44,Very low,-12854.16,-14.64,-4.11,1186.38,1047.137689
2.3,6.94,-140.5,USA,-86.16,642.6,3.44,554.87,7,4,3.26,Very low,-16362.9,-8.31,-21.63,1324.02,1603.658877
2.34,22.6,-153.84,USA,-229.41,517.29,0.01,402.96,0,5,1.52,Very high,-16043.17,-1.98,-42,962.82,238.5264766
25.78,1.54,-95.26,Rest,-151.44,506.52,0.11,12.17,4,4,10.82,Medium,-15637.31,-14.04,-19.62,2153.5,-1548.224506
8.28,7.78,-217.26,Europe,-78.3,600.42,195.67,212.79,4,5,5.26,Medium,-10485.88,-25.14,-30.36,2301.64,1803.244584
6.6,9.3,-237.38,Rest,-166.92,-20.31,66.49,275.25,3,3,13.86,Very low,-11498.96,-3.39,-41.82,1196.1,369.7848488
6.52,6.88,-142.24,Rest,-290.97,545.19,0.01,-236.71,6,3,1.76,Very high,-20583.87,-23.46,-28.32,2128.22,596.9660583
3.62,3.06,-169.6,UK,-63.42,498.09,0.27,610.83,0,2,3.06,Medium,-15167.23,-22.44,-32.25,1042.68,946.4792198
6.34,3.32,-255.94,Europe,-201.51,507.45,0.01,187.41,4,1,8.54,Low,-15283.59,-14.07,-35.64,1523.04,248.9126243
6.82,1.6,-180.84,UK,-251.19,129.42,1.1,291.01,3,5,16.64,Low,-12450.6,-7.98,-46.5,1184.62,2057.02228
2.58,7.38,-108.34,Rest,-248.43,585.66,0.32,-136.58,5,5,13.96,Very high,-17472.18,-22.23,-28.77,1858.24,587.7424728
7.54,3.8,-149.22,USA,-366.42,439.5,1.11,664.12,5,1,11.32,Very high,-21424.52,-2.82,-31.74,2141.34,1558.826073
7.48,11.44,-147.82,USA,-238.2,229.5,7.34,407.01,3,5,19.72,Very low,-14452.81,-11.82,-43.29,1136.38,1135.221632
2.24,6.46,-219.42,Rest,-317.04,554.58,0.1,305.6,5,2,9.94,Very high,-15404.54,-5.07,-44.13,1792.6,1746.719803
7.06,6,-132.78,Europe,-263.04,458.61,0.05,-63.86,4,3,3.98,Medium,-16459.46,-18.15,-25.77,1690.12,699.112418
3.36,6.06,-162.8,Europe,-110.7,592.89,5.1,93.58,4,7,-5.8,Low,-14493.68,-15.45,-15.57,2004.72,1231.662649
4.64,3.2,-103.5,USA,-205.98,486.51,0.47,217.43,3,2,7.72,High,-15411.73,-17.76,-38.4,396.96,1391.161192
6.76,4.02,-203.94,Europe,-415.47,631.98,360.26,51.71,4,3,9.98,High,-10325.47,-5.76,-35.46,865.86,730.419272
10.86,14.1,-297.3,Rest,-177.54,564.42,1.18,-90.62,4,3,-9,Low,-6385.94,-15.6,-44.79,2430.86,188.085773
2.18,1.96,-169.52,Rest,-286.83,517.5,5.84,582.53,3,4,20.54,Medium,-18263.02,-17.82,-17.73,777.8,1115.82074
3.84,5.32,-178.82,USA,-233.79,585.6,0.36,401.63,4,3,11.68,High,-10010.71,-3.33,-34.86,2366.9,2284.49031
3.14,25.7,-285.02,Europe,-143.13,470.22,0.1,763.97,3,3,2.04,High,-15241.48,1.98,-27.6,1587.56,2422.12036
0.62,5.34,-125.88,Europe,-191.97,512.34,1.21,310.3,6,4,2.28,Very low,-15675.1,-16.98,-40.29,1217.3,-1042.948734
2.66,9.84,-175.18,USA,-268.8,594.33,0.04,853.11,2,7,2.64,Low,-13715.26,-19.26,-7.86,1953.58,329.5414237
5.26,26.18,-109.66,UK,-248.7,101.76,40.28,137.14,3,6,9.94,High,-14793.5,1.05,-23.79,1628.82,828.9550949
12.62,3.22,-171.26,USA,-348.9,732.03,110.13,226.75,4,5,-1.68,Very high,-13300.29,-11.4,-46.11,1519.8,499.6113397
8.28,1.82,-235.6,UK,-152.85,535.98,0.02,346.78,5,5,12.62,Very high,-17017.01,-9.42,-32.76,1150.66,468.8559826
15.1,6.8,-176.38,Rest,-243.12,856.68,2.23,103.36,4,3,5.4,High,-13251.69,-17.82,-50.82,1316.72,-1256.664963
5.94,5.94,-133.5,Europe,-400.17,822.54,0.02,-104.77,7,3,4.14,Very high,-17451.07,-21.84,-26.85,1636.04,2569.486974
10.04,3.8,-171.02,USA,-242.94,477.18,0.03,180.33,3,6,1.26,High,-17030.09,7.47,-34.23,2811.7,312.9794383
2.12,11.52,-150.18,USA,-364.83,554.97,58.13,107.05,3,7,3.04,Medium,-12725.1,-13.5,-31.53,2397.22,2397.515404
0.72,5.34,-204.82,Rest,-292.32,608.76,0.55,298.76,4,7,1.62,Medium,-16077.61,-24.33,-41.49,2532.12,283.5106466
10.5,20.62,-272.58,Rest,-167.88,549.63,6.63,150.67,3,3,12.84,Very high,-20735.4,-10.35,-30.27,1694.56,896.7527301
12.48,4.18,-170.9,Europe,-71.79,211.53,8.66,-387.81,5,8,18.32,Very low,-14762.35,-13.68,-37.47,1530.42,1151.225514
4.04,4.86,-170.54,USA,-252,601.89,0.04,-58.91,1,4,12.94,Low,-16638.52,-0.27,-24.03,818.86,685.7885142
9.28,3.96,-192.94,UK,-235.74,601.47,0,244.56,2,5,1.02,High,-16322.67,-15.03,-43.05,1399.58,1732.117961
13.1,17.9,-166.5,UK,-176.19,780.42,0,590.5,3,2,8.16,Medium,-16029.75,-16.89,-23.37,2051.06,385.2671386
16.56,16.64,-244.82,Europe,-199.29,655.83,0,-280.49,6,5,13.56,Low,-8726.33,-10.29,-35.49,1244.6,469.1383378
1.5,25.96,-161.86,UK,-348.36,514.26,0,-221.59,3,4,11.82,Medium,-8190.75,-6.66,-39.3,873.22,2447.055513
7.1,8.76,-212.92,Rest,-186.63,620.13,3.01,422.48,2,9,13.04,Low,-18989.21,-8.25,-40.53,850.68,202.4406122
7.76,5.14,-154.96,USA,-178.2,503.19,0.12,251.54,3,2,10.62,Very high,-15366.65,11.61,-41.16,1485.02,-791.4034253
2.7,12.74,-180.22,USA,-504.24,545.22,0.79,687.11,3,0,10.68,Very low,-11400.33,-8.1,-58.2,548.7,847.6122913
1.6,7.8,-200.28,Europe,-242.61,577.56,0,444.11,5,4,9.06,Medium,-16168.82,-18.66,-18.18,1612.38,1865.509645
16.26,4.82,-212.46,USA,-308.76,559.47,2.6,-209.36,3,5,9.66,High,-28096.62,-27.48,-44.43,1195.14,1956.004906
7.04,4.12,-215.88,UK,-221.22,517.17,21.45,190.68,3,6,9.06,High,-7268.95,-20.49,-32.43,1635.66,-384.8224837
13.84,10.28,-204.96,USA,-137.13,381.75,0.18,291.02,3,1,1.84,High,-15928.06,-10.41,-41.46,678.8,-711.7151826
11.54,3.96,-186.44,UK,105.36,480.72,33.2,930.36,2,3,19.9,Low,-17500.69,-1.62,-53.76,962.88,-624.1283696
3.52,4.86,-148.06,UK,-439.29,345.51,0.26,61.73,8,2,10.04,High,4075.96,-6.03,-18.21,1670.34,1137.525186
11.84,10.66,-190.26,UK,-89.31,351.57,0.06,-950.72,6,3,6.2,High,-12127.79,-13.56,-41.28,546.48,343.8714622
6.1,11.8,-269.7,Rest,-297.54,677.04,3.38,161.51,3,6,9.8,Medium,-16644.44,-19.53,-41.04,-486.76,417.0991738
18.6,2.66,-126.86,Europe,-182.55,490.65,1.09,190.85,2,3,-2.12,Low,-18442.34,-15.96,-67.08,1502.76,1886.777755
9.06,8.56,-269.56,UK,-238.08,749.34,14.02,59,6,3,5.4,Medium,-12713.74,-15.99,-54.39,1418.58,589.8602523
5.94,7.5,-230.34,UK,-194.19,506.4,0.78,794.32,8,3,1.18,Very high,-14237.27,-5.73,-36.09,32.44,1727.188132
7.24,6.46,-209,UK,-201.15,362.25,0.24,343,3,5,3.72,High,-14429.87,0.99,-39.66,2292.8,2483.186185
12.14,7.82,-189.6,Europe,-186.93,593.43,0.15,479.16,7,6,-5.26,Medium,-10358.7,-0.24,-15.66,71.06,1085.206163
11.4,3.58,-175.42,USA,-108.3,538.68,14.4,-31.18,4,3,7.24,Low,-17252.36,-0.93,-14.91,1485,898.6678347
2.88,22.64,-145.32,UK,-287.13,453.12,0.32,521.08,7,4,12.22,High,-18275.02,-1.32,-28.8,1831.3,2093.909758
0.76,7.84,-195.6,Rest,-236.85,482.91,1,-254.37,2,6,-3.94,Medium,-9843.73,-2.79,-27.57,2397.96,667.1070744
12.52,2.74,-240.52,UK,-57.06,358.59,0.22,-194.77,7,5,13.26,Medium,-7452.47,-14.46,-4.77,1861.08,354.2237982
7.14,7.8,-188.1,USA,-218.7,537.33,4.89,-99,1,3,8.04,High,-13249.6,-19.92,-35.37,1659.86,-402.0098477
6.22,4.96,-224.12,Europe,-399,560.94,5.36,560.53,2,3,2.52,High,-14383.05,-10.29,-31.89,1706.6,577.2806099
12.32,6.28,-175.48,UK,-317.67,479.34,5.08,360.81,2,4,15.84,Very low,-9203.99,-10.5,-35.31,2161.94,340.351528
4.8,1.56,-270.08,Europe,-265.38,466.98,4.28,-607.33,3,4,16.06,Very low,-16159.11,-13.14,-37.56,1558.8,745.4812266
0.74,1.8,-156.88,USA,-178.92,487.02,0.66,46.69,6,4,14,Low,-17448.93,-19.32,-26.34,1492.08,-352.5442692
19.8,3.52,-186.6,UK,-217.65,195.99,0.03,-446.27,5,8,4.92,Very high,-16882.93,-9.9,-35.61,1573.46,1792.242926
4.86,0.86,-163.9,USA,-254.88,679.38,0.09,-44.74,1,5,-3.9,Medium,-19007.16,-0.78,-59.1,1447.24,-489.8307074
11.34,8.04,-217.04,Rest,-264.12,197.4,191.16,43.31,6,2,2.2,Low,-21135.48,-7.71,-37.59,1444,1955.722213
8.86,2.28,-232.18,Rest,-324.72,553.8,1.28,714.02,5,2,16.16,Very high,-9492.42,14.1,-35.49,1464.7,1359.655391
12.22,1.68,-140.64,UK,-306.39,549.27,6.55,220.95,7,5,-0.46,Very low,-11238.98,-21.87,-39.3,1723.92,2086.09097
8,6.04,-217.88,Europe,-335.04,805.29,2.37,524.96,3,3,17.26,Medium,-17701.85,-20.91,-47.04,2454.54,628.0042675
5.84,34.08,-175.68,USA,-69.06,598.29,3.02,-186.63,2,3,10.86,High,-19491.9,-3.45,-12.3,1654.18,906.7038519
5.04,6.08,-74.56,UK,-515.22,367.02,0.02,-5.57,1,3,9.36,Very high,-12545.45,-25.89,-52.44,1020.5,1789.084359
8.24,2.5,-88.88,UK,-217.83,559.05,0.01,335.05,1,6,10.96,Very low,-14353.98,3.93,-22.8,1783.82,1327.527598
10.86,0.3,-110.16,UK,-282.45,501.87,3.09,266.55,6,1,13.02,Medium,-15646.51,-11.37,-41.34,1315.04,590.5148772
16.22,1.72,-74.36,Rest,-262.5,452.1,11.13,-105.74,5,4,3.24,Medium,-15303.74,-22.35,-39.06,1146.5,29.69606768
5.14,5.62,-181.08,Europe,-145.92,373.47,0.44,206.34,4,4,4.1,Low,-14238.36,-20.52,-29.04,2026.76,
2.44,9,-178.62,Rest,-256.02,647.34,1.1,292.35,4,5,11.02,Very high,-19894.62,-26.85,-42.72,2074.56,
11.28,5.92,-144.68,Europe,-180.36,418.83,0,299.17,3,6,8.54,Low,-8831.57,-17.85,-42.3,1262.28,
7.44,6.22,-138.02,UK,-204.12,502.02,0.96,17.45,2,4,-9.6,Very high,-14770.21,-3.06,-34.89,2524.24,
4.1,2.74,-195.4,Rest,-360.12,567.21,74.5,6.05,5,5,6.06,Low,-15393.02,-2.04,-41.85,1103.06,
16,5.1,-200.36,Rest,-409.71,537.45,6.35,126.56,1,3,13.24,Very low,-22259.73,-3.6,-31.62,2233.5,
5.42,3.56,-290.96,Rest,-298.8,601.68,0.13,218.84,2,4,4.38,Medium,-15937.04,1.77,-48.81,1834.78,
15.08,8.06,-156.3,USA,-329.67,790.83,0.7,420.59,6,3,16.24,Very high,-13599.21,-13.17,-40.08,1245.24,
5.14,7.74,-205.1,Rest,-76.77,632.7,0.06,389.5,7,4,8.1,Very low,-16312.99,4.47,-43.41,83.84,
6.5,1.46,-178.68,Rest,-162.51,880.08,90.55,42.54,5,5,5.08,Very low,-9913.87,-16.8,-31.53,748.6,
22.28,5.46,-178.72,Rest,-314.1,429.6,13.8,352.88,6,6,9.82,Very low,-16100.28,1.83,-37.98,2178.86,
11.12,4.3,-147.66,Europe,-152.61,546.27,6.34,207.79,4,3,11,Low,-13552.53,-23.58,-38.82,1524.54,
12.22,12.12,-280.3,Rest,-497.97,628.35,0.09,-156.84,3,3,-1.04,High,-15980.05,-4.05,-30.81,1526.18,
12.04,19.98,-238.84,USA,-205.2,653.49,4.83,403.85,4,3,12.54,Very high,-9177.6,-19.47,-33.15,1934.7,
21.5,2.16,-163.74,Rest,-81.81,617.19,2.91,42.71,4,3,5.46,Very high,-12632.08,4.35,-29.61,1596.14,
10.66,3.94,-188.92,USA,-239.01,415.5,0,-158.94,4,3,4,Medium,-13549.92,-13.56,-22.11,920.98,
7.06,16.84,-130.22,USA,-107.49,471.27,0.31,221.69,6,3,3.56,Medium,-17607.88,-15.9,-29.1,2323.72,
4.2,25.24,-233.9,Europe,-289.8,728.43,1.29,-75.44,2,6,10.74,Low,-10818.76,-13.71,-65.7,237.16,
0.56,7.22,-139.3,Europe,-289.68,588.66,0.65,-76.12,3,4,13.08,Low,-17213.91,-16.41,-30.18,1591.82,
12.24,4.84,-207.5,Europe,-98.76,630.51,0.38,355.03,6,4,8.08,High,-13881.63,-15.81,-31.53,1734.22,
6.24,13.04,-267.66,USA,-85.02,553.41,0.27,-422.32,2,3,3.6,Very high,-15912.58,-15.54,-29.58,822.74,
3.5,12.36,-68.32,Europe,-238.02,534.12,0.07,-508.82,2,4,14.86,Very low,-14715.07,-17.07,-37.68,1605.48,
2.66,0.64,-259.9,USA,-155.34,506.13,0.55,26.41,6,6,12.64,High,-17112.35,-10.86,-30.45,1967,
4.34,4.76,-111.66,Rest,-174.15,379.98,8.48,178.49,5,2,3.92,Very low,-14854.38,-25.41,-30.69,2012.64,
11.02,6.1,-156.98,UK,-239.13,515.13,0.03,-242.45,0,4,13.74,Very low,-16004.03,4.08,-19.8,1388.54,
8.4,3.32,-172.86,Europe,-219.66,385.41,37.02,373.71,5,4,12.72,Very high,-12222.67,5.55,-41.82,1053.92,
1.24,4.18,-90.2,Rest,-258.84,407.91,8.19,372.17,2,3,1.46,Low,-15778.32,-1.71,3,1569.98,
4.38,8.14,-283.68,Europe,-255.3,546.57,2.26,-256.16,7,6,8.36,High,-12621.65,-18.87,-57.99,647.82,
8.66,16.54,-109.64,Rest,-115.65,506.37,0.05,-162.6,5,5,-2.4,Very low,-8266.78,2.4,-26.1,1403.54,
9.66,10.46,-260.7,Rest,-387.57,480.66,11.27,-54.39,1,6,-6.16,Low,-8976.5,5.76,-38.01,953.16,
3.64,3.18,-201.42,Europe,-188.04,646.26,7.79,88.5,4,7,10.34,Very low,-14116.43,10.77,-29.61,1114.98,
3.96,18.94,-191.28,Europe,-238.74,461.01,172.14,561.1,5,3,1.44,High,-16124.52,-15.03,-26.34,2274.7,
8.92,5.64,-62.54,Rest,-258.72,710.49,1.74,-407.39,1,2,7.76,High,-13203.16,-15.12,-35.58,1548.9,
8.58,6.42,-189.34,UK,-240.57,390.66,0.75,-440.01,4,2,12.88,High,-15921.33,-3.66,-34.95,1395.84,
4.52,4.42,-214.1,Europe,-244.98,532.95,0.14,-110.14,3,5,4.7,Very low,-16785.6,-23.79,-27.09,823.32,
3.74,6.44,-132.7,Europe,-161.76,540.15,0.1,67.36,3,5,5.9,High,-17102.3,-19.2,-24.87,989.04,
2.7,16.78,-140.62,Europe,-282.84,594.33,0.01,579.87,4,3,2.14,Low,-16527.42,-23.1,-21.96,873.82,
13.68,9.72,-160.6,USA,-42.75,583.44,0.89,-32.65,6,2,8.22,Low,-11503.17,-16.05,-22.86,1537.74,
4.8,5.24,-216.14,USA,-212.79,556.29,0.13,307.42,3,5,13.16,Low,-8313.07,2.91,-34.53,1421.1,
1.34,3.1,-64.18,Europe,-239.1,504.03,0.01,48.93,1,9,-2.56,Very high,-19027.29,-21.39,-65.85,606.02,
4.88,5.5,-151.7,USA,-441.96,545.64,1284.67,536.53,5,3,0.18,Very high,-16773.54,10.2,-38.55,1966.34,
2.24,17.48,-249.74,Rest,-136.32,487.41,5.78,-50.91,3,6,10.56,Medium,-17473.69,-3.24,-54.33,2884.94,
11.06,4.56,-180.84,Rest,-274.77,531.84,1.81,-117.79,6,6,8.64,Low,-16196.27,-5.28,-40.62,2216.52,
4.14,5.76,-115,UK,-211.14,483.99,17.82,288.15,3,3,6.56,Low,-14509.06,-9.84,-59.34,2090.46,
6.74,9.08,-159.32,Rest,-282.18,254.25,0,148.29,5,4,3.86,Very low,-18518.1,-0.15,-33.84,2217.98,
2.98,8.3,-105.58,USA,-143.55,522.21,0.07,228.76,2,6,5.6,Medium,-7849.86,-17.82,-37.86,1741.86,
5.94,3.34,-152.56,USA,-166.41,297.84,1.3,108.14,5,5,-3.66,High,-16374.04,-30.51,-45.21,616.34,
1.4,11.04,-125.86,Europe,-322.68,560.16,5.17,20.35,5,4,2.8,Medium,-10261.65,5.7,-36.93,2200.66,
11.92,16.58,-157.78,UK,-241.17,710.46,81.73,-128.1,2,5,16.34,Very low,-22712.32,-5.97,-48.09,1905.56,
9.08,4.98,-251.6,USA,-437.88,464.07,0.21,285.81,5,2,5.4,Very low,-14308.3,-0.54,-36.63,1890.84,
7.56,25.96,-175.5,UK,-199.41,277.32,3.8,-22.27,4,3,17.66,Very low,-4830.82,-14.79,-20.1,855.4,
8.04,2,-267.32,USA,-306.93,515.25,0.02,163.11,3,1,-1.46,Very low,-10724.26,-9.87,-38.73,2293.86,
4.14,5.26,-99.6,UK,-213.42,407.76,0.23,345.83,2,4,6.3,Very low,-18761.07,12.27,-39.36,1335.56,
9.76,15.3,-241.56,Europe,-175.32,556.8,1.38,138.04,3,3,-0.02,Low,-8629.34,-15.21,-40.14,2214.9,
5.74,2.34,-114.26,UK,-109.95,484.38,0.3,511.61,1,4,7.14,High,-19751.08,-12.3,-39.12,1953.02,
4.98,2.72,-222.06,UK,56.46,575.88,0.11,235.41,2,3,6.82,Very low,-13592.79,2.82,-41.01,2258.32,
12.06,7.12,-143.54,Europe,-231.96,526.98,0.44,-364.66,4,5,-4.94,Medium,-14630.59,-26.1,-51.84,1127.84,
4.1,15.64,-190.92,Rest,-218.7,201.69,0.17,138.13,4,6,5.78,High,-12686.75,-5.76,-36.66,811.98,
6.4,4.38,-98,Rest,-277.8,445.23,0.02,-422.12,5,4,14.24,Medium,-15256.71,-17.4,-31.71,1573.86,
6.26,6.98,-147.26,UK,-68.82,470.1,0.01,314.94,3,3,2.08,High,-14537.38,1.05,-36.96,-2.5,
10.7,8.26,-230.34,UK,-375.93,376.68,0.02,-424.19,4,5,8.38,Very low,-18150.7,-0.99,-46.5,532.68,
3.56,5.12,-207.24,Europe,-225.21,569.19,0.03,534.34,6,3,11.1,Very low,-19233.67,5.31,-30.3,1351.3,
1.3,3.46,-230.56,USA,-182.16,434.52,0.83,666.71,1,4,8.88,High,-13108.49,-2.37,-50.64,1803.08,
4.58,0.76,-183.14,Rest,-270.06,449.79,0.48,125.59,6,5,8.26,Very high,-15376.77,-12.03,-49.77,1703.6,
0.16,7.4,-204.86,UK,-372.75,685.56,0.84,-67.92,6,7,4.28,Low,-23537.15,-14.61,-38.49,2133.58,
5.8,14.34,-238.8,UK,-300.81,544.92,2.1,-322,3,5,8.02,Medium,-16942.48,3.69,-35.88,1422.52,
2.12,2.64,-206.2,UK,-350.19,486.3,4.2,309.82,3,2,11.64,Very low,-18433.45,-9.75,-26.22,594.22,
5.58,3.52,-158.14,Rest,-19.08,672.54,1.09,268.94,9,7,14.38,Very low,-10501.15,-23.85,-43.65,2866.9,
8,3.4,-206.96,Europe,-245.46,540.78,1.16,306.98,1,5,18.54,Low,-15896.97,6.06,-24.42,1564.54,
11.1,4.08,-154.14,UK,-333.69,536.91,52.27,-369.32,4,7,0.62,Low,-15135.43,-2.67,-34.86,1488.08,
2.06,15.06,-159.38,Rest,-303,279.51,2.74,90.05,5,4,14.46,Very high,-14942.33,-16.59,-44.07,1111.68,
7.8,0.92,-176.1,USA,-315.33,413.97,0,62.47,2,6,-1.3,Low,-11080.76,-4.29,-30.81,1916.84,
3.92,11.42,-179.54,USA,-266.34,552.87,876.56,112.85,1,9,12.38,Very high,-15314.63,-17.49,-26.28,1003.28,
11.82,1.72,-73.56,Rest,-199.92,267.87,4.02,-92.14,2,3,12.82,Low,-13270.43,-15.87,-34.68,1759.66,
4.86,5.78,-119.38,UK,-479.01,540.06,0.15,127.6,5,5,4.16,Medium,-11361.82,-28.92,0.87,2079.52,
11.94,13.58,-219.98,Rest,-127.05,595.23,1057.26,-260.03,4,6,-0.86,Low,-19946.71,-20.64,-30.06,2465.64,
7.98,9.14,-245.48,Europe,-356.1,427.65,0.04,255.61,5,5,4.6,Low,-22328.57,-3,-36.81,2627.68,
6.64,4.4,-253.84,UK,-262.92,634.5,0.98,424.56,7,4,15.1,High,-15107,-1.98,-24.96,542.12,
18.64,1.7,-116.58,Europe,-204.93,465,0.01,-343.42,6,5,8.76,High,-13625.29,-6.39,-46.47,1394.48,
2.84,7.56,-192.4,Rest,-259.95,488.88,0.01,-24.36,1,3,4.28,Medium,-14541.25,-9.12,18.18,1186.66,
9.46,17.54,-127.78,USA,-161.25,653.88,6.06,28.33,3,5,2.52,Very low,-21554.25,-7.95,-36.39,1074.46,
11.28,7.9,-217.54,Europe,-206.67,64.02,0.01,510.8,3,4,4.9,Medium,-23013.38,-6.9,-18.33,874.74,
5.16,1.06,-232.42,Rest,-205.38,691.71,1.03,-521.51,3,6,5.58,High,-15681.07,-20.31,-33.12,1401.86,
11,21.06,-209.34,UK,-7.41,545.61,0.01,-175.75,2,2,-3.06,High,-10545.62,-24.51,-39.18,592.74,
10.34,10.92,-104.66,USA,-279.09,500.76,0.16,318.68,3,4,12.1,Low,-19262.02,-21.78,-21.66,1078.82,
3.98,6.26,-212.06,USA,-310.59,257.88,14.99,-686.57,3,6,-3.3,Low,-13973.43,-0.06,-26.52,1399.16,
15.8,9.4,-209.28,UK,-279.24,595.53,14.08,174.13,5,3,7.62,Low,-8624.47,4.53,-89.16,-342.46,
9.16,13.6,-154.06,USA,-287.97,613.68,0.01,-459.73,8,3,8.28,Medium,-25888.48,-17.49,-45.75,760.56,
9.36,10.04,-113.12,UK,-116.01,466.77,0.07,-231.2,3,4,8.78,Low,-25225.78,-6.72,-34.86,1191.88,
5.36,2.62,-276.2,UK,-297.15,555.15,3.06,416.33,4,1,-0.1,Low,-17074.33,-5.19,-35.46,1537.1,
13.06,5.32,-226.58,UK,-224.52,514.08,100.38,106.29,4,3,7.44,Low,-15610.89,-10.26,-42.15,1146.92,
22.92,2.86,-243.32,Europe,-271.68,521.91,0.15,499.57,5,3,10.98,Very low,-13821.58,-16.32,-37.14,1903.28,
10.5,2.42,-82.28,USA,-100.74,532.14,0.45,-45.76,3,4,4.98,Low,-14222.44,-18.48,-33.66,765.12,
2.1,15.7,-179.86,Europe,-175.8,690.03,0.01,20.98,4,4,10.26,Low,-17164.83,-8.73,-21.72,534.3,
15.28,15.88,-51.24,UK,-174.3,668.13,3.66,198.1,4,8,2.28,Medium,-16053.97,-16.59,-26.49,1483.66,
6.6,2.96,-273.38,UK,-293.34,391.62,479.3,232.69,3,3,9.5,High,-14648.67,-23.01,-25.2,2142.94,
3.18,2.3,-237.92,Rest,-254.07,649.89,4.09,-434.48,4,4,-1.96,Very high,-13321.63,-10.77,-3.51,1806.36,
3.5,6.52,-176.9,USA,-163.41,389.94,20.21,-261.8,2,3,12.34,High,-16750.34,-26.82,-32.16,1463.1,
4.36,3.3,-236.52,UK,-260.61,545.1,0,-89.34,4,9,-5.7,Medium,-11386.46,-6.63,-19.38,840.1,
1.84,3.02,-156.72,UK,-262.8,510.45,1.08,83.56,4,6,7.64,Low,-9883.05,6.21,-51.18,1434.26,
15.8,8.32,-176.38,Rest,-172.47,518.73,5.45,61.46,5,2,12.62,High,-19485,-2.46,-33,166.1,
8.34,2.74,-171.56,USA,-140.82,475.35,0.07,-31.01,2,3,-4.5,Very high,-16439.13,-6.21,29.37,1157.06,
3.1,0.3,-193.84,Rest,-329.37,542.31,0,-241.33,4,4,10.04,Very low,-15810.89,-8.1,-52.29,1997.74,
12.88,7.06,-142.16,USA,-132.18,422.28,0.05,59.31,4,4,1.3,Very high,-11268.19,0.03,-17.94,1567.5,
1.3,17.84,-163.24,Rest,-162.36,398.07,1.75,687.6,1,7,1.18,Very high,-14742.24,-3.51,-37.29,2082.94,
4.06,7.68,-99.5,Rest,-311.91,712.62,0.9,236.48,5,6,1.34,Low,-11865.63,-20.22,-31.2,1537.26,
5.8,5.6,-192.2,Rest,-289.23,372.72,928.96,27.78,1,7,6.78,Low,-13326.8,-8.79,-43.23,1541.62,
10.42,10.04,-211.4,USA,-155.46,557.1,20.78,-184.9,6,7,9.22,Medium,-23543.18,-17.46,-31.62,1765.94,
5.1,6.82,-226.24,Rest,-320.31,553.62,1.14,135.78,5,3,2.08,Very low,-13852.83,6.42,-60.27,444.4,
4.98,2.84,-173.34,Europe,-370.38,623.16,2.36,76.17,5,1,6.82,Medium,-15562.43,-1.92,-27.75,1312.28,
6.3,1.76,-220.48,USA,2.79,374.22,21.92,158.75,5,6,2.14,Very high,-16231.08,6.51,-63.78,1292.6,
6.7,6.26,-251.3,Rest,-196.17,539.61,18.48,269.68,4,5,7.04,Medium,-8642.39,5.28,-45.45,1379.24,
2.28,4.04,-94.08,UK,-271.98,557.22,564.54,-147.01,6,8,9.84,Very high,-14905.47,0.42,-43.62,1702.78,
4.42,5.42,-138.98,USA,-208.89,473.58,1.24,525.14,5,2,19.52,High,-19269.17,-11.91,-32.85,1267.44,
0.58,10.26,-145,Europe,-340.71,467.13,0.11,-229.4,3,5,15.28,Medium,-15481.85,-4.59,-46.65,317.2,
