F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,Target
0.94,3.52,-258.82,UK,-188.16,510.72,0.48,66,4,3,13.74,Medium,-12939.05,-20.1,-23.88,1265.84,107.31
9.36,6.58,-201.18,UK,-249.69,577.05,0.46,367.99,5,5,-7.92,Very low,-18650.25,-7.71,-63.09,1008.8,0
2.36,6.82,-205.96,UK,-386.91,674.7,2.26,44.71,4,3,-0.12,Medium,-14604.48,-2.43,-41.43,2043.7,0
13.84,5.86,-145.78,Rest,-214.59,373.44,0.1,107.37,4,4,3.2,High,-18999.41,-18.21,-42.84,2269.5,1172.01
8.7,4.1,-150.24,Rest,-275.46,399.18,0.09,408.69,4,6,4.96,High,-29957.2,-21.6,-42.3,577.56,58.02
28.38,8.22,-284.32,Rest,-266.13,576.12,0.03,339.69,7,4,11.04,High,-17966.63,-9.96,-44.61,1894.18,3574.75
5.84,10.26,-142.84,Europe,-301.41,473.31,3.97,497.22,3,6,10.78,Medium,-15373.4,-6.27,-32.46,1060.2,0
11.28,17.08,-206.3,UK,-82.41,519.93,1.8,604.83,4,5,-3.48,High,-14768.74,-1.11,-39.69,1750.1,2444.47
0.8,9.2,-173.38,USA,-321.99,574.89,2.4,239.32,7,7,14.8,Very low,-15775.24,2.37,-33.39,1078.9,0
3.78,13.24,-213.22,UK,-94.77,590.07,0.07,124.08,4,5,0.02,Medium,-19954.25,-6.18,-19.65,1771.18,1870.88
14,10.88,-56.1,Rest,-166.47,488.13,0.66,472.88,6,3,-4.52,Very low,-24555.34,-1.8,-19.02,1738.36,2189.38
1.1,3.74,-239.08,Europe,-256.89,450.36,9.14,-101.25,4,3,2.14,High,-14533.4,-21.21,-34.68,2037.78,34.33
10.78,5.56,-200.04,Rest,-125.28,554.82,0.02,525.32,5,5,0.38,Very low,-13377.12,-17.52,-36.3,713.44,1070.63
7.74,3.76,-122.72,UK,-173.73,665.82,0.05,-120.89,5,4,1.2,Very low,-15079.85,-14.16,-38.79,977.96,1312.62
7.98,25.74,-185.96,USA,-150.81,297.72,0.34,386.68,1,6,4.38,Low,-20339.55,-22.92,-41.73,1476.54,580.12
10.98,10.84,-76.18,USA,-150.51,432.99,9.7,-78.97,6,4,4.48,Very high,-19621.08,9.15,-23.31,1562.74,1411.97
9.12,9.32,-154.24,Europe,-320.82,524.25,0.15,-22.27,3,4,10.68,Very low,-15394.7,-10.71,-49.26,676.64,345.58
13.3,9.98,-213.36,Europe,-158.01,527.91,21.7,-169.85,3,2,7.92,Very low,-19410.41,-1.98,-25.29,1245.46,1743.61
7.36,4.24,-200.16,UK,-201.42,307.77,68.76,413.94,3,4,3.18,Very high,-14130.13,-14.52,-28.59,2254.16,0
19.64,2.38,-153.54,Rest,-129.99,770.22,0.03,676.03,2,2,1.28,Very high,-18236.56,-3.69,-73.29,926.78,3102.52
1.72,13.78,-214.32,Rest,-313.2,558.51,0.34,-196.63,3,4,10.86,High,-16652.44,0.12,-41.1,987.16,1365.78
4.9,3.96,-293.52,Europe,-270.45,269.01,119.45,-50.01,2,6,9.62,High,-15792.01,-15.87,-38.25,2066.64,0
7.48,15.26,-227.24,USA,-191.22,499.62,0,-235.47,2,5,12.34,Very low,-15552.79,-2.46,-38.58,1244.84,559.16
12.46,9.54,-68.22,Rest,-120.66,594.51,0.42,688.73,3,2,-3.82,Very low,-19414.48,3.03,-27.03,2317,357.9
1.76,12.8,-197.22,USA,-151.35,425.16,0.76,482.14,1,7,7.22,Medium,-20839.37,-10.65,-35.19,2331.78,0
9.72,4.2,-180.56,USA,-249.87,573.99,0,-142.14,3,4,18.56,Very high,-15645.92,-4.89,-44.58,1037.94,552.5
0.82,12.18,-154.88,UK,-155.28,547.08,0.01,-180.81,5,3,10.44,High,-15767.82,9.36,-38.28,2256.96,2137.38
4.2,1.24,-147.6,Europe,-149.16,704.31,1.84,316.55,3,3,9.86,High,-16485.55,6.75,-51.63,1560.46,235.33
5.54,3.24,-202.2,UK,-367.41,525.78,1.76,202.72,10,3,7.4,Low,-15669.28,-21.57,-33.24,2177.76,0
6.62,5.44,-201.16,Rest,-322.38,658.62,1.09,-24.82,5,0,5.54,Very low,-7143.55,-16.77,-11.91,1556.06,338.93
1.58,3.86,-83.52,Rest,-238.98,399.57,0.01,266.71,4,2,6.72,Very high,-2752.37,-10.23,-40.56,1478.84,353.95
16.42,10.06,-118.24,Rest,-280.05,745.65,12.11,-201.59,3,5,6.92,High,-25555.5,-6.3,-33.66,1488.78,2648.71
1.2,11.54,-137,UK,-174.99,525.42,0.17,-226.17,1,3,-1.06,Low,-13520.55,-12.84,-41.73,3023.82,0
8.64,15.36,-142.74,USA,-209.64,430.05,1.59,-354.54,4,3,-1.2,Low,-14419.08,11.19,-42.75,150.64,1569.48
5.62,7,-211.24,USA,-146.76,483.96,7.67,171.74,4,5,10.22,Medium,-12479.7,-0.84,-30.72,1220.8,342.77
16.76,9.68,-142.58,Rest,-175.71,243.96,0.78,132.59,3,4,11.84,High,-16436.25,2.1,-48.78,2262.62,2611.21
5.2,2.9,-245.34,USA,-216.12,493.17,2.32,-154.86,6,9,-6.7,Medium,-15293.04,-1.08,-60.84,1317.94,40.59
11.12,1.96,-152.34,Europe,-256.26,557.34,0.02,330.41,6,4,1.34,Very low,-16109.39,-23.01,-36.57,589.86,345.06
5.78,2.72,-165.5,USA,-355.59,601.02,1.35,219.38,5,7,9.68,Very high,-16081.62,-6.3,-25.62,2046.06,0
6.62,17.88,-199.4,UK,-189.69,477.72,0,237.95,6,4,-2.06,High,-10156.25,-1.44,-37.89,1330.64,2670.98
23.92,8.6,-236.52,UK,-248.88,524.43,0.16,-337.47,5,2,15,High,-18023.49,-0.15,-42.93,1580.88,2927.46
2.82,10,-208.4,Europe,-226.05,490.29,0.07,-196.55,2,6,8.56,High,-9853.36,-10.32,-23.73,1331.46,511.83
0.96,16.06,-102.74,Rest,-244.02,314.01,5.12,101.01,3,6,11.1,Very high,-14925.68,-11.19,-18.57,2655.12,41.6
5.26,4.5,-200.76,UK,-313.77,494.43,0.73,533.61,4,1,4.76,Low,-12878.31,6.24,-32.31,1752.46,0
3.66,7.28,-233.18,UK,-218.22,512.64,4.94,318.47,1,4,-5.5,Very high,-13807.47,-10.29,-26.31,527.94,312.47
10.98,9.22,-181.02,USA,-215.73,136.8,22.55,346.25,3,4,5.62,Medium,-13623.17,-11.31,-28.26,1515.56,236.97
3.28,3.42,-239.96,Europe,-240.3,406.35,0.97,-156.78,3,4,13.5,High,-16214.51,-5.82,-33.54,1336.8,353.38
8.18,8.44,-256.06,UK,-345.93,639.33,2.12,339.69,4,4,8.1,Medium,-15437.76,-17.94,-17.76,1954.28,0
0.92,13.18,-195.8,UK,-193.2,554.13,2256.24,-330.75,4,3,4.3,Medium,-11553.72,-19.32,-30.72,2182.24,1602.56
5.68,1.76,-107.62,UK,-144.69,468.6,0.22,-58.53,2,5,10.14,Medium,-16452.18,-0.72,-37.35,916.68,417.16
5.94,3.96,-153.78,USA,-233.16,453.75,5.28,615.41,5,1,12,Medium,-12457.74,-4.68,-42.63,1201.88,133.26
4.24,0.48,-251.88,Rest,-325.2,560.16,296.39,-54.64,6,1,12.9,Low,-17042.66,-19.5,-42.81,1837.04,0
2.54,1.78,-139.14,USA,-176.79,661.62,89.26,-102.09,5,3,9.44,Medium,-14851.65,-11.25,-23.25,1893.18,192.76
0.74,20.7,-170.12,Europe,-46.32,487.2,0.02,127.44,3,3,3.6,Very high,-18699.34,-18.06,-47.46,1383.1,2539.37
8.22,15.36,-169.84,Rest,-17.34,643.35,0.12,-244.91,3,3,1.94,Very low,-17031.39,-10.29,-37.56,541.28,3786.86
6.9,16.88,-125.34,Europe,-176.34,499.26,5.16,530.77,0,6,7.62,Very low,-15230.63,-3.6,-13.95,832.08,80.82
4.44,4.64,-219.06,Rest,-17.37,552.12,0.04,310.71,3,4,9.38,High,-16315.49,-9.27,-30.42,529.08,3238.52
6.92,13.8,-208.14,UK,-231.81,561.33,0.02,13.87,2,5,10.74,Very high,-14635.67,-13.41,-12.48,346.16,2369.37
12.08,9.72,-278.58,UK,-188.37,552,8.53,121.05,4,5,-3,High,-13506.6,-15.24,-33.09,1226.24,2117.32
1.06,19.86,-60.2,USA,-288.15,543.9,0,88.53,3,4,4.46,Medium,-17449.5,-17.7,-37.11,2073.96,181.32
2.28,7.74,-164.44,Europe,-135.81,534.03,22.76,-675.85,5,2,18.74,Medium,-16393.04,-5.13,-32.7,3023.56,1409.13
6.42,14.66,-232.64,USA,-359.34,629.58,6.46,661,3,2,14.2,High,-11434.41,-15.6,-34.41,1973.4,0
16.04,2.9,-222.1,USA,-162.06,451.41,0.01,663.56,3,5,-2.82,High,-16209,-10.02,-30.45,1371.6,199.29
3.28,8.6,-199.34,UK,-207.63,287.16,1.27,315.86,5,6,-5.08,Very high,-13251.13,3.39,-52.41,1233.6,492.5
3.84,1.78,-217.46,Rest,-249.99,527.13,0,94.95,6,2,10.54,Low,-11859.35,5.91,-13.8,1316.98,303.17
25.06,5.24,-186.86,Europe,-285.78,490.23,0.05,302.89,2,3,17.58,Very high,-9589.04,-3,-22.89,1733.62,1117.57
10.84,6.34,-153.1,Rest,-181.86,518.61,0.09,-39.42,9,3,5.72,High,-26494,-20.46,-35.28,765.34,3760.66
9.98,10.5,-125.18,UK,-291.09,480.69,0.03,324.86,3,4,9.68,Medium,-11216.7,-12.78,-29.16,767.4,506.55
2.12,14.5,-235.44,UK,-207.9,555.15,0.06,282.49,3,4,-4.58,Low,-17028.68,-6.48,-36.93,2337.32,0
4.22,4.76,-104.1,Rest,-178.65,403.5,26.88,-73.52,7,2,5.22,Medium,-14441.66,-5.76,-13.29,1647.56,2637.04
10.44,3.24,-182.8,USA,-181.05,543.63,1.64,-18.04,5,3,1.38,High,-10807.26,-21.27,-37.89,650.14,957.84
23.8,5.78,-212.68,Rest,-278.46,283.8,1.59,-268.77,3,3,-3.92,Very low,-15951.68,-5.79,-45.9,902.6,3232.66
7.84,4.54,-280.86,Rest,4.38,444.99,0.92,-221.99,5,4,-4.1,High,-19718.34,-20.85,-34.65,2058.2,3666.01
4.14,0.52,-226.08,Rest,-108.09,418.71,0.13,-257.04,2,3,1.26,High,-16016.75,-19.5,-1.77,1104.96,2349.49
8.78,2,-82.2,UK,-219,570.36,2.83,8.65,5,5,14.86,Very high,-14454.2,-5.04,-22.2,2021.08,376.83
9.54,25.14,-166.04,Europe,-271.38,577.5,0.21,-109.24,4,2,13.2,Medium,-10861.31,-19.53,-45,879.02,2629.34
4.98,9.78,-282.86,UK,-419.16,255,28.89,4.61,4,1,-3.86,Low,-16729.24,-16.29,-34.29,1448.94,0
2.98,5.96,-174.82,USA,-175.05,519.42,34.2,664.6,1,2,7.84,High,-13620.93,-15.06,-43.05,1496.3,0
16.32,5.62,-233.12,USA,-376.17,494.19,5.25,209.91,5,6,15.42,Very low,-23749.57,-3.78,-35.85,1404.34,0
13.6,3.6,-173.8,UK,-234.69,639.06,1.44,333.8,5,4,11.92,Low,-14777,-8.49,-40.83,1160.28,323.48
7.98,21.42,-187.62,UK,-429.03,427.83,1.82,965.64,7,3,13.68,Very low,-21063.14,-15.3,-51.87,2865.52,0
3.66,3.92,-145.46,USA,-330.45,160.74,2.06,-327.79,2,6,10.18,Very low,-14192.29,-17.64,-34.32,1701.74,0
7.52,3.38,-200.42,Europe,-209.55,564.75,69.8,168.21,2,4,3.08,Very high,-24928.77,-25.59,-40.98,1861.68,172.52
4.64,2.98,-132,Rest,-216.3,539.28,0.15,307.53,5,5,0.58,Medium,-14966.45,-8.7,-35.4,1656.14,0
15.62,13.02,-196.58,Rest,-207.48,647.16,0.56,226.78,5,7,10.38,Very high,-16685.1,-19.23,-65.43,1278.94,3284.12
5.64,23.96,-154.64,Rest,-277.05,573.63,0.35,338.09,1,4,10.06,Low,-23251.7,-2.1,-38.28,1073.28,1070.68
3.66,8.18,-132.04,UK,-242.43,228.9,6.59,-340.97,5,5,12.14,Low,-15279.59,11.25,-43.17,834.06,1332.4
16.34,11.94,-260.5,USA,-98.94,483.78,2.84,352.76,2,6,9.82,Low,-18407.3,-7.5,-38.22,1174.62,646.91
3.42,11.14,-196.98,Europe,-142.92,491.43,0.77,657.69,3,3,5.96,Very low,-21183.76,-19.38,-33.66,1630.56,0
2.12,8.9,-258.88,Rest,-184.29,452.1,0.17,435.06,4,2,8.2,Low,-18937.3,0.45,-30.21,1548.42,249.47
3.26,6.14,-166.58,USA,-175.68,426.33,112.04,187.78,4,4,14.64,High,-15294.23,0.96,-40.11,849.14,390.46
5.22,2.9,-147.48,Rest,-127.47,407.04,5.36,564.16,3,5,9.42,Very low,-14255.93,3.12,-42.03,1365.86,0
4.18,4.8,-117.42,USA,-103.26,206.52,13.78,416.8,6,2,13.14,High,-12160.81,-17.25,-6.42,3043.54,225.32
1.22,15.12,-287.9,USA,-173.85,654.12,0.01,-272.51,4,4,19.36,Very high,-19954.34,-22.17,-26.34,1187.32,1188.84
2.46,4.94,-185.12,Rest,-262.2,613.56,1.89,-641.44,4,5,0.24,Low,-15672.16,-1.92,-30.03,1263.7,616.53
2.16,7.9,-270.28,Rest,-256.83,497.73,0.17,-120.9,1,6,9.94,Very high,-15397.1,8.49,-13.92,1875.68,0
11.14,21.6,-222.04,USA,-367.02,451.2,0.16,35.07,6,1,12.66,Medium,-18709.31,-18.09,-48.66,1312.14,1186.26
2.66,7.5,-162.26,Europe,-221.76,437.82,2.13,338.65,5,7,17.56,Low,-32077.7,-7.56,-43.26,1496.32,0
9.54,3.38,-161.56,USA,-318.42,417.66,0.62,737.82,3,6,9.92,Medium,-7552.34,-10.68,-40.14,3102.78,0
4.12,3.86,-215.08,UK,-297.87,458.4,1.25,368.53,2,3,9.58,Medium,-17372.17,-20.91,-29.67,878.74,0
3.08,1.38,-192.08,Europe,-227.88,586.98,2.11,393.33,5,8,15,Very low,-15003.97,-6.69,-6.33,1908.48,0
1.84,13.66,-208.28,UK,-290.1,772.08,100.07,-124.13,4,4,11.6,Very low,-11826.03,-13.38,-35.43,2390.06,0
9.18,16,-201.3,Rest,-125.58,529.95,626.65,-419.86,3,4,9.38,Medium,-14286.64,-13.77,-46.26,2255.86,3599.16
4.2,5.98,-132.92,Europe,-95.01,538.23,28.14,395.06,1,4,6.8,Very low,-14410.83,-13.98,-51.48,2000.4,0
8.98,1.06,-194.82,Rest,-328.17,619.53,39.44,-241.47,2,5,5.08,High,-19879.01,-9.03,-11.01,1326.32,0
22.76,16.76,-231.32,USA,-323.85,695.82,9.22,198.24,3,6,16.1,Low,-8078.48,-15.99,-39.39,1761.06,394
46.78,2.46,-222.18,USA,-110.25,387.51,0,-365.71,7,1,-1.38,Medium,-10788.79,-11.58,-40.59,1182.94,3960.01
9.62,3.36,-187.48,Europe,-180.21,673.2,0.06,-83.03,10,5,5.86,Medium,-20338.91,-4.83,-16.56,1417.34,1640.37
3.58,24.1,-165.02,UK,-104.34,458.4,0.08,108.93,4,3,-5.3,Low,-8427.66,-5.07,-35.13,753.84,2902.33
15.5,3.48,-226.24,USA,-162.93,560.4,0.62,501.52,5,2,9.82,Very low,-20371.88,-2.88,-20.94,1890.62,262.57
6.9,5.94,-149.1,USA,-193.92,570.84,3.63,748.72,11,5,8.3,High,-23396.45,-6.18,-27.18,1107.42,501.68
13.46,15.18,-140.04,UK,-302.73,476.25,0.82,155.17,3,3,5.82,Low,-17760.48,-13.41,-48.39,1730.06,999.41
11.78,20.7,-198.48,Europe,-335.64,662.07,0.02,-434.85,3,6,9.84,Medium,-17380.12,-16.05,-40.8,1041.46,1668.04
6.16,27.36,-225.74,UK,-172.5,590.31,0,590.45,3,1,1.26,Medium,-14768.21,-8.34,-33.33,1683.52,2689.26
1.58,5.5,-200.28,Rest,-261.36,542.19,0.01,-266.96,1,3,9.16,Low,-15979.82,-19.5,-36.36,648.7,223.23
3.84,8.94,-158.18,Europe,-229.08,627.24,0.02,-69.9,4,5,13.1,High,-19101.48,-0.6,-35.49,928.84,962.3
15.9,13.78,-302.06,USA,-214.86,529.14,0.14,-338.35,2,3,-3.34,Very high,-13907.44,4.95,-33.81,-105.04,2184.98
6.56,0.58,-287.04,UK,-328.92,464.34,227.89,124.69,6,6,6.12,High,-30482.07,-16.02,-41.58,2013.56,0
17.6,15.38,-151.06,Europe,-337.86,576.84,0.61,128.74,5,4,14.02,High,-8649.92,12.45,-67.47,1750.22,1379.56
4.54,10.22,-148.22,Rest,-231.6,531.21,40.46,-720.61,5,4,7.24,Low,-20532.64,-7.11,-29.49,1961.06,2605.87
1.14,3.32,-226.32,Rest,-295.26,545.25,125.48,134.16,4,2,-1,Very high,2657.55,-0.99,-33.48,931.9,305.34
8.18,4.08,-257.2,UK,-280.8,395.01,1.52,-382.74,1,5,2.26,High,-8898.23,-15.27,-37.11,2102.28,0
2.82,2.48,-276.1,UK,-296.82,522,1.42,193.19,4,3,-6,Very low,-15411.63,-14.85,-37.29,1901.96,0
22.52,6,-152.78,Rest,-347.52,500.25,0.19,185.92,7,3,1.82,Very high,-16285.01,-12.45,-25.35,1142.8,3464.23
9.12,10.32,-203.88,Europe,-136.92,584.22,0,124.57,2,6,13.04,Low,-14912.07,-17.37,-36.21,1980.4,411.2
17.92,16.62,-117.76,USA,-1.89,647.79,901.33,169.82,9,6,3.92,Very low,-15711.61,-6.21,-40.44,1384.94,2171.56
21.5,4.16,-233.48,Rest,-284.4,528.24,3.65,298.67,6,1,12.12,Medium,-16080.72,-8.22,-45.9,1122.86,3240.08
1.22,16.22,-125.1,Rest,-123.39,513.54,1.2,-265.28,3,4,1.36,Very high,-12467.68,1.74,-41.73,974.84,3721.75
4.2,7.28,-65.74,Rest,-179.82,277.38,2.37,84.96,4,4,7.56,Low,-17931.55,-30.18,-42.12,553.32,1512.03
0.9,8.14,-174.7,Rest,-260.43,604.44,0.92,202.63,4,7,12.56,Low,-15139.6,-3.51,-30.3,1816.92,0
35.22,7.78,-232.5,Rest,-422.88,444.06,3.59,-292.66,3,3,5.44,Medium,-13352.58,-17.4,-29.25,841.96,3655.07
19.44,3.58,-176.68,UK,-143.55,672.33,0.08,244.4,3,2,3.34,Very high,-19858.23,-9.99,-27.39,1388.78,2673.51
12.16,9.24,-85.2,UK,-334.59,488.1,0.05,144.47,6,4,1.1,Low,-15108.06,-5.07,-51.57,1696.88,140.01
11.08,8.32,-302.9,UK,-68.25,437.4,15.66,-294.98,5,5,6.86,Medium,-18036.85,-8.13,-59.13,1299,2830.23
4.36,6.58,-263.62,Rest,-121.89,731.55,0,465.83,7,3,6.52,Very low,-14118.89,-7.26,-36.18,1752.18,769.82
1.72,8.68,-129.2,Europe,-226.59,521.55,0.04,-15.43,5,4,6.32,Low,-15246.05,-17.76,-32.22,1864.62,255.35
8.7,4.36,-224.28,USA,-275.07,430.77,11.37,290.47,8,6,-2.6,High,-14388.68,-8.01,-29.52,920.8,282.37
1.54,3,-136.18,Rest,-239.04,576.42,1.99,258.44,4,4,14.96,Medium,-15660.11,-3.18,-36.39,1526.54,0
10.48,1.48,-209.16,Europe,-217.29,471.57,0.09,180.71,2,5,11,Very high,-17614.98,6.96,-26.82,1292.78,319.78
5.68,13.46,-130.32,UK,-224.79,501.06,0,205.4,3,4,-6.76,Low,-13826.44,-12.12,-42.39,1228.18,711.72
19.4,11.26,-228.14,Europe,-348.27,395.4,53.37,-374.71,2,7,7.5,Low,-22156.09,-17.34,-41.94,1268.52,683.84
8.04,3.56,-217.1,Rest,-99.87,383.64,6.4,891.29,6,6,4.46,Very high,-9328.83,-11.19,-36.57,1090.18,763.04
2.8,4.54,-278.92,Europe,-187.5,512.07,0.09,442.89,4,1,8.08,Medium,-8973.51,-4.14,-41.01,1247.52,461.8
3.7,2.4,-160.58,UK,-338.22,639.78,0.14,138.32,5,2,0.42,Low,-5187.06,-26.7,-30.42,2083.88,0
19.04,6.62,-190.24,Rest,-218.97,649.65,0.24,258.78,4,4,12.04,Very high,-21932.09,-0.69,-35.22,1939.42,2633.81
1.82,12.44,-187.04,Europe,-228.78,524.97,3.39,-151.61,4,5,12.74,Medium,-5033.13,-19.5,-49.74,1859.72,546.57
10.8,0.54,-226.3,UK,-274.5,408.42,401.44,-49.33,4,3,11,Very high,-14269.93,-20.67,-21.93,1846.6,362.25
6.22,4,-100.84,Rest,-176.94,551.46,4.31,249.31,6,4,0.82,Very high,-19634.5,2.73,-18.9,1432.54,1850.87
1.26,7.58,-218.62,Rest,-283.92,715.86,6.99,247.77,6,4,14.98,High,-14813.89,-19.41,-37.2,2080.58,0
6.3,1.6,-96.12,Rest,-272.97,545.76,4.76,-53.37,2,8,6.6,Low,-17059.87,-6.06,-25.8,1145.42,0
6.72,1.72,-171.22,Europe,-379.74,656.04,0,-41.41,4,3,5.38,Very low,-11856.89,-1.68,-23.85,1962.1,0
3.64,3.34,-193.9,USA,-242.91,486.66,12.59,-475.05,6,5,-0.9,High,-15190.5,-10.71,-45.48,1382.28,464.28
2.12,24.32,-116.34,UK,-200.37,388.89,8.53,454.15,4,4,13.48,Medium,-19571.4,-6.15,-46.2,2145.02,1265.83
15.42,1.58,-140.58,Europe,-343.74,531.87,0.55,-81.94,5,5,5.64,Low,-16311.09,-15.57,-35.31,692.68,415.11
15.74,9.96,-83.94,UK,-409.38,580.47,3.21,93.19,5,3,9.2,High,-9387.99,-27.45,-30.6,441.76,1939.06
3.54,5.82,-117.2,USA,-376.38,545.22,6.18,141.25,3,2,4.5,Very low,-17170.26,-21.42,-38.61,1655.86,0
15.34,11.82,-251.62,Rest,-67.74,230.04,0.47,120.17,7,1,16.3,Very high,-15178.95,0.72,-48.99,1157.84,3798.7
8.76,14.3,-269.42,Europe,-245.91,523.71,2.19,-123.75,8,4,6.7,Medium,-15704.99,-14.1,-24.63,1506.6,1886.84
3.2,2.56,-265.32,UK,-109.62,460.2,1.19,461.37,4,4,-3.06,Very low,-17280,-2.01,-7.8,1623.24,0
19.16,5,-205.54,Rest,-256.05,443.13,0.64,70.76,2,4,-5.66,High,-21306.97,10.62,-10.71,1539.48,1555.64
2.02,6.42,-132.28,Europe,82.83,735.03,0.22,217.8,7,2,25.12,Very high,-7091.5,-12.54,-38.13,1648.06,2745.53
6.94,3.56,-187.28,USA,-146.49,566.61,0.45,242.15,3,4,-2.02,Low,-15284.74,-20.49,-18.9,1803.02,46.87
8.7,10.58,-244.86,Europe,-198.54,623.13,0.81,286.4,3,3,3.78,Low,-15469.68,-8.16,-68.16,1030.74,875.97
11.32,12.54,-281.34,Rest,-288.72,535.5,13.01,400.04,2,3,2.74,Medium,-15476.59,-22.92,-63,970.9,768.95
7.16,1.4,-161.94,UK,-153.24,720.09,41.23,-296.81,2,4,0.96,Very high,-17064.17,-15.99,-33.54,954.42,1993.53
16.14,16.3,-222.46,USA,-283.23,222.99,0.64,-91.22,5,5,9.2,Low,-17391.57,-9.33,-54.51,1793.98,727.14
5,2.04,-198.04,UK,-238.83,472.86,0.05,407.37,3,4,9.44,Very low,-11403.06,-11.04,-37.8,2554.68,0
4.22,3.84,-240.86,Europe,-360.18,595.44,3.74,-191.39,3,2,-1.84,Low,-20240.81,-18.99,-22.26,1424.4,0
3.9,6.54,-225.7,USA,-179.1,680.97,1.52,-201.06,2,3,3.6,Medium,-26625.83,5.7,-38.43,1720.6,300.75
8.82,10.58,-230.76,Rest,-224.46,540.78,7.86,159.65,3,3,-6.26,Low,-20316.69,-9.66,-40.17,777.28,1828.64
10.02,17.72,-240.54,USA,-311.01,662.13,5775.48,-24.63,6,0,2.74,Very high,-17715.98,-16.89,-37.35,1992.4,1302.46
3.04,8.7,-74.76,USA,-230.01,506.79,0.84,69.76,3,3,8.7,Medium,-16662.28,6.84,-38.22,573.44,395.47
14.44,3.3,-151.3,Rest,-196.8,623.85,78.02,-392.34,5,6,9.4,High,-12424.61,1.68,-39.63,1800.32,2720.59
21.2,3.4,-242.1,UK,-306.39,531.15,0,256.99,3,4,-5.1,Low,-11337.48,-30.24,-39.96,1736.36,0
3.9,2.12,-170.78,USA,-354.9,490.53,0.28,97.12,4,5,8.86,High,-15023.47,1.2,-42.09,1901.56,0
18.64,7.88,-174.28,USA,-179.34,572.1,0.01,97.97,2,6,13.46,Low,-18737.67,-21.93,-54.27,1277.22,461.26
14.44,7.64,-203.66,UK,-401.07,600.18,0.58,24.97,3,3,12.64,Very high,-16547.86,-9.51,-29.1,2969.78,0
6.08,8.06,-162.68,Europe,-201.54,415.2,0.21,181.57,3,5,7.36,High,-1823.03,3.36,-62.07,1893.22,291.94
2.92,6.16,-190.78,UK,-252.72,520.74,5.54,64.77,1,3,0.74,Very low,-14958.27,-11.22,-30.42,1691.66,0
9.72,10.68,-230.24,USA,-333.75,518.4,7.29,46.12,3,3,9.66,Very low,-14584.98,-12.48,-34.53,2434.06,0
3.96,1.36,-260.72,USA,-193.14,315.6,51.07,710.22,3,4,3.16,Very low,-10133.94,-13.11,-23.43,1249.72,0
20.06,10.24,-212.9,Europe,-210.12,380.46,1.83,360.2,4,3,-5.58,Very high,-9583.27,-9.6,-60.33,1356.98,1949.75
3.7,1.56,-224.16,USA,-135.3,329.97,0.01,-495.64,3,3,3.94,Very high,-14808.97,-7.53,-57.6,1671.66,756.18
4.76,4.64,-90.84,USA,-183.51,505.62,1.74,244.78,0,2,0.3,High,-17943.29,-24.21,-27.48,2114.9,0
7.34,15.1,-160.6,UK,-164.64,204.72,0.09,263.94,1,5,3.5,Low,-17237.82,-13.35,-69.81,2130.92,0
1.76,14.86,-100.92,UK,-352.26,717.03,20.6,545.46,7,4,8.06,Very high,-15307.24,-14.85,-27.3,1352.96,73.93
13.84,9.54,-100.82,Rest,-294.99,478.8,78.66,364.39,9,1,8.46,High,-16833,-1.74,-23.97,457.06,3712.44
4.8,5.4,-56.64,UK,-273.72,399.66,224.64,-203.79,2,5,5.24,Medium,-13350.56,-9.03,-28.32,1389.48,0
7.48,1.98,-224.24,Rest,-188.46,521.73,1.46,181.12,3,4,5.52,Low,-9114.3,-21.09,-43.89,2307.1,0
10,3.58,-197.16,Rest,-212.31,376.5,3.35,18.45,2,4,8.28,High,-14162.28,-1.11,-29.85,2136.04,172.21
5.32,1.6,-235.7,Rest,-199.98,448.53,2.07,-39.29,3,6,-0.76,Medium,-9814.11,5.49,-32.52,1992.74,0
10.68,1.28,-269.6,Rest,-199.56,506.67,0.67,-122.33,3,6,19.88,Very low,-24957.85,-11.04,-31.56,1350.88,4.3
9.2,23.84,-313.82,Rest,-294.03,545.37,3.02,204.64,2,3,9.7,High,-13158.34,-5.73,-50.4,2050.82,2423.24
12.42,12.74,-187.68,UK,-263.88,459.66,0,-73.2,3,7,-1.52,Low,-11984.56,-12.78,-9.87,2493.92,0
4.18,5.1,-169.58,Rest,-340.77,553.41,1.31,-388.17,4,6,4.88,Very high,-16254.52,2.04,-34.08,-159.8,1737.77
5.3,5.76,-111.24,USA,-334.56,515.13,0.13,64.15,3,7,4.6,Very high,-14033.53,-13.8,-75.36,2301.5,0
7.1,12.9,-114.74,Europe,-217.38,418.95,51.58,-17.14,7,2,8.46,High,-10295.65,-15.84,-45.24,881.2,2316.92
17.3,1.06,-157.46,UK,-142.17,620.1,12.81,66.11,5,5,-5.06,Low,-10364.34,-21.99,-36.66,1407.98,1629.55
3.06,9.72,-182.94,Europe,-253.05,534.66,0.61,-139.26,4,4,1.36,High,-14690.42,-7.47,-33.72,2302.66,413.52
6.62,11.26,-159.74,USA,-269.76,491.31,1.67,342.94,3,3,-0.04,Low,-16393.86,-20.49,-39.27,1379.82,80.87
3.46,7.5,-197.66,UK,-423.51,500.88,0.54,-291.4,3,5,2,Very high,-16639.56,-24.63,-63.39,1322.96,0
